scope,path,name,size,mtime,sha1,url_count,post_key_count,read_status,read_note
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0330_0543.xlsx,threads_live_report_0330_0543.xlsx,15821,2026-03-31 03:25:47,9a5ebe69056f310e1154fc2feb1da0a79641ebb0,40,40,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0402_0031.xlsx,threads_live_report_0402_0031.xlsx,13713,2026-04-02 00:38:21,cde2ef0d1efb00f6b4f4974b044c046d3433f0bb,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0403_0230.xlsx,threads_live_report_0403_0230.xlsx,13248,2026-04-03 02:37:22,88057acff89d3a380e020e03880d160805788584,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0403_2114.xlsx,threads_live_report_0403_2114.xlsx,12921,2026-04-03 21:20:30,c8e79503c764a01ffba227c20db276c6a7a5472c,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0405_0305.xlsx,threads_live_report_0405_0305.xlsx,13348,2026-04-05 03:12:06,e863011ee586cec9e29bbfb566c3202fb9d0f463,32,32,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0405_0305_1775368457.xlsx,threads_live_report_0405_0305_1775368457.xlsx,13348,2026-04-05 03:12:06,e863011ee586cec9e29bbfb566c3202fb9d0f463,32,32,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0406_0233.xlsx,threads_live_report_0406_0233.xlsx,14651,2026-04-08 02:09:42,f88d4746869c0717334a9f2b32741b64d08b4d95,29,29,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0406_0233_1775560750.xlsx,threads_live_report_0406_0233_1775560750.xlsx,10023,2026-04-07 02:46:35,93831c6d3504245fd25f039f2f7b2112a6ab2908,29,29,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0408_0521.xlsx,threads_live_report_0408_0521.xlsx,13313,2026-04-08 22:42:58,a01f18987e248e9dafe60307d8d282b0425c8a00,25,25,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0408_0521_1775607808.xlsx,threads_live_report_0408_0521_1775607808.xlsx,9660,2026-04-08 05:29:32,b7c8acb91084d02c1659f1dd23b154c60b158545,25,25,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0410_0208.xlsx,threads_live_report_0410_0208.xlsx,10241,2026-04-10 02:19:54,11cb24b308c11590fc8733845697a3684c1022c0,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0411_0330.xlsx,threads_live_report_0411_0330.xlsx,11140,2026-04-11 03:43:04,81a92af46c57690d14c5f23a2783f7dab7119726,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0413_1948.xlsx,threads_live_report_0413_1948.xlsx,10243,2026-04-13 19:59:14,740d9e5bbbbeb7ad56229952c1aec967788085cd,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0415_0055.xlsx,threads_live_report_0415_0055.xlsx,10309,2026-04-15 01:05:34,09982e5518f467aeddb8fbfe35a489f6771a86b7,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0416_0333.xlsx,threads_live_report_0416_0333.xlsx,10242,2026-04-16 03:46:28,eae233966496876677cc4c76a198c842218e2207,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0417_0123.xlsx,threads_live_report_0417_0123.xlsx,10297,2026-04-17 01:33:48,3b6a5c913923cb86efeb6073490fa7be31ce0511,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0423_0301.xlsx,threads_live_report_0423_0301.xlsx,10515,2026-04-23 03:11:14,72da15a063793f7cfe70250e43d5c160ad2381ca,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0424_0214.xlsx,threads_live_report_0424_0214.xlsx,10058,2026-04-24 02:24:00,d5e5d184985a55eafd8e3bdde83591137fe2c180,31,31,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0424_2340.xlsx,threads_live_report_0424_2340.xlsx,11410,2026-04-24 23:50:48,cb9b998803a571623614c9734fbdd1e3ba7f3c86,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0427_0106.xlsx,threads_live_report_0427_0106.xlsx,8669,2026-04-27 01:12:50,03ef02c9c9cab7c18caf9d1667d7657b59a4327f,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0428_0241.xlsx,threads_live_report_0428_0241.xlsx,8409,2026-04-28 02:47:48,6fc92926a462eefec59e6bb2bddad05b4dfcf744,17,17,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0501_0019.xlsx,threads_live_report_0501_0019.xlsx,9199,2026-05-01 00:27:24,c0ed8bd406c8317606002aaded7ca67c3a74aa66,22,22,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0502_0127.xlsx,threads_live_report_0502_0127.xlsx,12168,2026-05-02 01:46:46,9c7cf1ec736f3312e4a382aaf37545129773967c,34,34,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0503_1223.xlsx,threads_live_report_0503_1223.xlsx,7192,2026-05-03 12:26:18,f5332a61b703235c05b57eef502e6c262ed4b658,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0504_2343.xlsx,threads_live_report_0504_2343.xlsx,8837,2026-05-04 23:50:34,c8636331db8b161e77fe54da5cfa34990ade1f16,22,22,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0505_2126.xlsx,threads_live_report_0505_2126.xlsx,6975,2026-05-05 21:29:52,dd6804b1b32814f8b7318c8a80c61fc14ef8d3f9,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0506_1751.xlsx,threads_live_report_0506_1751.xlsx,8538,2026-05-06 17:57:40,cdbd74b33a22dac349694851516ad77c8adcb29a,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0507_2231.xlsx,threads_live_report_0507_2231.xlsx,9688,2026-05-07 22:39:46,88d97fe4a225e88ece871584989e57cd36b40bbb,26,26,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0509_1347.xlsx,threads_live_report_0509_1347.xlsx,9242,2026-05-09 13:54:18,849e491cb453dd098a78c94042c0f8de40c50823,19,19,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0510_1213.xlsx,threads_live_report_0510_1213.xlsx,10415,2026-05-10 12:23:58,ea7d9d09f46d0c87d69b5b1bd810d8db2272c43a,30,30,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0511_1807.xlsx,threads_live_report_0511_1807.xlsx,8325,2026-05-11 18:14:08,c033fdf556e8b7ef66187ac44b329fcde446e507,20,20,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0512_0036.xlsx,threads_live_report_0512_0036.xlsx,7358,2026-05-12 00:40:10,1d42ae4d9a6038e59db9d786ac5ee5e7b79b0de0,12,12,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0512_1855.xlsx,threads_live_report_0512_1855.xlsx,9586,2026-05-12 19:03:46,6038f6d0df168a5019fa0abdef6e1fe02d8a6df1,25,25,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0513_2130.xlsx,threads_live_report_0513_2130.xlsx,10200,2026-05-13 21:39:06,18ab4d8c8d8f12377d085a5f5cf7e02c858783f1,26,26,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0513_2130_1778727348.xlsx,threads_live_report_0513_2130_1778727348.xlsx,10200,2026-05-13 21:39:06,18ab4d8c8d8f12377d085a5f5cf7e02c858783f1,26,26,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0513_2130_1778763955.xlsx,threads_live_report_0513_2130_1778763955.xlsx,10200,2026-05-13 21:39:06,18ab4d8c8d8f12377d085a5f5cf7e02c858783f1,26,26,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0513_2130_1778765672.xlsx,threads_live_report_0513_2130_1778765672.xlsx,10200,2026-05-13 21:39:06,18ab4d8c8d8f12377d085a5f5cf7e02c858783f1,26,26,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0515_2054.xlsx,threads_live_report_0515_2054.xlsx,12685,2026-05-15 21:07:26,fbfb2a8845335e76206ab44448360a5a55b26cd8,40,40,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0517_1039.xlsx,threads_live_report_0517_1039.xlsx,9792,2026-05-17 10:47:54,212313e57ce53367bdb21fd4618113bb01b7f122,25,25,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0518_0109.xlsx,threads_live_report_0518_0109.xlsx,9702,2026-05-18 01:18:00,11f4d32f2fde44efdd3486b9027e9e44dec12551,24,24,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_live_report_0519_0045.xlsx,threads_live_report_0519_0045.xlsx,7120,2026-05-19 00:48:20,1fe3a8ef4e6d3e9fe6fe8f838dee552499a7add9,10,10,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\threads_slow_report_0212_0320.xlsx,threads_slow_report_0212_0320.xlsx,42960,2026-02-12 10:29:55,67de4f519978e5323160522d2751e4b441e2f4c2,298,298,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\upload_failed_plus_new_0519_1650.xlsx,upload_failed_plus_new_0519_1650.xlsx,8704,2026-05-19 17:10:38,61283e5c5d832dbf1a5ae9ce951e53b8feaf08de,19,19,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\zNex~$hare0306-2.xlsx,zNex~$hare0306-2.xlsx,668,2026-03-07 02:34:19,3ffd0bf0c56b40d8344d0401442d031498ff23b1,0,0,error,BadZipFile('File is not a zip file')
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\자동화test.xlsx,자동화test.xlsx,7883,2026-02-28 03:00:22,773c8cb676d85a4d18d165092ee1b194d3312012,1,1,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\자동화test_1772286081.xlsx,자동화test_1772286081.xlsx,7883,2026-02-28 03:00:22,773c8cb676d85a4d18d165092ee1b194d3312012,1,1,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\자동화test_1772298785.xlsx,자동화test_1772298785.xlsx,5013,2026-03-01 01:52:40,f96e62200b3b2466f774169f1322a03c54af455f,1,1,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\통합 문서 3.xlsx,통합 문서 3.xlsx,15166,2026-03-23 01:26:54,a72786af05b73bbfe93c3db1e671f24819b5db5d,40,40,ok,
madoyo,C:\Users\ding9\Desktop\madoyo\자동화\자동화참조\업로드완료\통합 문서 4.xlsx,통합 문서 4.xlsx,15524,2026-03-23 01:26:31,6e5a4e3b0158480f2715790248785b06071a47d6,39,39,ok,
