scope,file_path,url,post_key
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVclrKNCBjn,_seheehx_/post/DVclrKNCBjn
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVcm88CFZG1,_seheehx_/post/DVcm88CFZG1
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVcorM6jOCe,_seheehx_/post/DVcorM6jOCe
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVg-e0ZgVUu,_seheehx_/post/DVg-e0ZgVUu
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVg32gPFajC,_seheehx_/post/DVg32gPFajC
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVg6jOBjp4S,_seheehx_/post/DVg6jOBjp4S
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVg76Qmjujv,_seheehx_/post/DVg76Qmjujv
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVg7EJRlLGM,_seheehx_/post/DVg7EJRlLGM
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVg88pWgmwK,_seheehx_/post/DVg88pWgmwK
madoyo,C:\Users\ding9\Desktop\madoyo\embedding_migration\missing_triples_report.xlsx,https://www.threads.com/@_seheehx_/post/DVhBop2kXt3,_seheehx_/post/DVhBop2kXt3
